AnoCalendario;DataArquivamento;DataAbertura;CodigoRegiao;Regiao;UF;strRazaoSocial;strNomeFantasia;Tipo;NumeroCNPJ;RadicalCNPJ;RazaoSocialRFB;NomeFantasiaRFB;CNAEPrincipal;DescCNAEPrincipal;Atendida;CodigoAssunto;DescricaoAssunto;CodigoProblema;DescricaoProblema;SexoConsumidor;FaixaEtariaConsumidor;CEPConsumidor
2020;2020-01-08 14:24:54.000;2019-09-13 14:48:32.000;03;Sudeste;SP;SKY BRASIL SERVIÇOS LTDA;SKY;1;72820822000120;72820822;SKY BRASIL SERVICOS LTDA;SKY;6143400;OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE;S;259;TV Por Assinatura ( Cabo, Satélite, Etc. );5751;Contrato - Rescisão/alteração unilateral;F;entre 51 a 60 anos;13219730
2020;2020-12-03 14:33:30.000;2020-02-28 15:06:43.000;03;Sudeste;SP;ADMINISTRADORA DE CARTAO DE CREDITO PALMA LTDA;CARTÃO CAEDU / AVANTI CARD;1;12834724000110;12834724;ADMINISTRADORA DE CARTAO DE CREDITO PALMA LTDA;;6613400;ADMINISTRAÇÃO DE CARTÕES DE CRÉDITO;S;55;Cartão de Loja;1118;Cobrança indevida.;F;entre 51 a 60 anos;13203832
2020;2020-01-08 14:23:21.000;2019-08-21 10:20:43.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;S;76;Outros Contratos;1112;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 31 a 40 anos;13212593
2020;2020-10-01 09:05:20.000;2020-09-02 15:10:23.000;03;Sudeste;MG;CEMIG DISTRIBUIÇÃO S/A;CEMIG;1;6981180000116;06981180;CEMIG DISTRIBUICAO S.A;CEMIG D;3514000;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;S;185;Energia Elétrica;3744;Cobrança indevida/abusiva;M;entre 51 a 60 anos;38500000
2020;2020-01-08 14:25:58.000;2019-10-10 09:49:47.000;03;Sudeste;SP;TELEFONICA BRASIL S/A;VIVO/TELEFÔNICA;1;2558157000162;02558157;TELEFONICA BRASIL S.A.;;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;N;186;Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação );3635;Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato);M;mais de 70 anos;13202180
2020;2020-01-08 14:26:04.000;2019-10-11 14:31:10.000;03;Sudeste;SP;WISE UP;WISE UP;1;NULL;NULL;NULL;NULL;NULL;NULL;N;235;Curso de Línguas;5368;Cobrança indevida/abusiva;F;entre 21 a 30 anos;13219816
2020;2020-03-12 15:40:01.000;2019-11-06 08:56:59.000;03;Sudeste;SP;THE NORTH FACE MORUNBI;ESTRADA JOAQUIM BUENO NETO;1;NULL;NULL;NULL;NULL;NULL;NULL;N;132;Vestuário ( Calçado / Roupa );2348;Garantia (Abrangência, cobertura, etc.);M;entre 41 a 50 anos;13202281
2020;2020-12-02 15:12:21.000;2019-12-04 16:09:51.000;04;Sul;PR;TNL PCS SA - OI;TNL PCS SA - OI;1;NULL;NULL;NULL;NULL;NULL;NULL;S;186;Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação );3745;Cobrança indevida/abusiva;F;entre 61 a 70 anos;84071210
2020;2020-01-08 14:27:07.000;2019-10-30 14:37:57.000;03;Sudeste;SP;CONCEITO MOVEIS;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;N;123;Móveis Para Sala;2650;Não entrega/demora na entrega do produto;F;entre 51 a 60 anos;13215602
2020;2020-11-26 13:39:56.000;2019-11-26 09:29:47.000;03;Sudeste;SP;ACEF S/A;ACEF S/A;1;46722831000178;46722831;ACEF S/A.;;8532500;EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS-GRADUAÇÃO;N;236;Cursos Livres Outros;5004;Serviço não concluído /Fornecimento parcial;M;entre 31 a 40 anos;15091745
2020;2020-12-10 10:51:03.000;2020-03-17 14:07:23.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 31 a 40 anos;15025300
2020;2020-11-26 14:27:04.000;2019-12-16 13:29:02.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 51 a 60 anos;15091240
2020;2020-12-03 14:33:55.000;2020-10-01 10:03:49.000;03;Sudeste;SP;UNIVERSO CONOSCENZA;CONOSCENZA;1;NULL;NULL;NULL;NULL;NULL;NULL;N;236;Cursos Livres Outros;5730;Contrato - Rescisão/alteração unilateral;F;entre 41 a 50 anos;13202330
2020;2020-11-26 14:15:33.000;2019-12-27 12:04:15.000;03;Sudeste;SP;WHIRLPOOL S/A;MULTIBRAS (BRASTEMP/CONSUL/SEMER);1;59105999000186;59105999;WHIRLPOOL S.A;UNIDADE DE ELETRODOMESTICOS;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;S;94;Geladeira e Freezer;NULL;NULL;M;entre 51 a 60 anos;15043040
2020;2020-02-05 12:10:40.000;2019-12-19 10:23:36.000;03;Sudeste;SP;WHIRLPOOL S/A;MULTIBRAS BRASTEMP CONSUL SEMER;1;59105999000186;59105999;WHIRLPOOL S.A;UNIDADE DE ELETRODOMESTICOS;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;S;94;Geladeira e Freezer;2495;Produto com vício;F;entre 41 a 50 anos;17057667
2020;2020-02-05 12:10:40.000;2019-12-26 08:18:04.000;03;Sudeste;SP;WHIRLPOOL S/A;MULTIBRAS BRASTEMP CONSUL SEMER;1;59105999000186;59105999;WHIRLPOOL S.A;UNIDADE DE ELETRODOMESTICOS;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;S;94;Geladeira e Freezer;2495;Produto com vício;M;entre 61 a 70 anos;17031654
2020;2020-01-31 15:42:04.000;2017-11-07 14:08:23.000;05;Centro-oeste;MT;TELEFONICA BRASIL S.A.;GVT - VIVO - PROCON;1;2558157000162;02558157;TELEFONICA BRASIL S.A.;;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;187;Telefonia Celular;3746;Cobrança indevida/abusiva;F;entre 51 a 60 anos;78710790
2020;2020-02-05 12:10:40.000;2019-12-12 08:59:14.000;03;Sudeste;SP;BANCO MERCANTIL DO BRASIL;NULL;1;17184037000110;17184037;BANCO MERCANTIL DO BRASIL SA;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;63;Financeira;1872;Discordância quanto as avarias;M;entre 61 a 70 anos;17025480
2020;2020-06-02 07:54:41.000;2019-06-03 10:12:55.000;05;Centro-oeste;MT;VIA VAREJO S/A;CASAS BAHIA;1;33041260143356;33041260;VIA VAREJO S/A;;4753900;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO;S;54;Cartão de Crédito;1117;Cobrança indevida.;F;entre 61 a 70 anos;78550000
2020;2020-11-26 14:15:33.000;2019-12-30 14:57:44.000;03;Sudeste;SP;ATACADO COSMÉTICOS;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;N;141;Outros Produtos Importados;2668;Não entrega/demora na entrega do produto;M;entre 41 a 50 anos;15084150
2020;2020-03-12 15:39:55.000;2019-10-29 08:17:15.000;03;Sudeste;SP;BANCO SAFRA S/A;BANCO SAFRA;1;58160789000128;58160789;BANCO SAFRA S A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;76;Outros Contratos;1112;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 61 a 70 anos;13218521
2020;2020-12-17 14:07:29.000;2018-11-27 14:10:16.000;05;Centro-oeste;MS;GRUPO RECOVERY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;S;62;Empresa de Cobrança;1125;Cobrança indevida.;F;entre 31 a 40 anos;79710000
2020;2020-12-09 11:14:39.000;2020-01-24 16:13:48.000;05;Centro-oeste;GO;IRMÃOS ALCANTARA & CIA LTDA;POSTO BACANA;1;25629809000370;25629809;IRMAOS ALCANTARA & CIA LTDA;POSTO PLANALTO 153;4731800;COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES;S;133;Combustível Automotivo ( Gasolina, Álcool, Diesel, Gás );2723;Peso/volume/quantidade/tamanho;N;Nao Informada;75528122
2020;2020-07-20 09:52:20.000;2020-05-05 11:35:33.000;05;Centro-oeste;GO;REIDROGAS COMERCIAL LTDA;FARMACIA DUPOVO POPULAR;1;15454034000123;15454034;MAXPREMIER SERVICOS LTDA - ME;;7319002;PROMOÇÃO DE VENDAS;S;208;Farmácia / Drogaria;4422;Preço do produto/serviço;N;Nao Informada;75528122
2020;2020-11-27 12:45:24.000;2018-09-12 16:09:40.000;05;Centro-oeste;MT;VIA VAREJO S.A;CASAS BAHIA PRIMAVERA FILIAL 1795;1;33041260150565;33041260;NULL;NULL;NULL;NULL;S;94;Geladeira e Freezer;2495;Produto com vício;F;entre 41 a 50 anos;78850000
2020;2020-10-26 09:21:21.000;2017-06-29 16:31:12.000;05;Centro-oeste;MT;REFRIGERACAO REFRILESTE LTDA;REFRIGERACAO REFRILESTE;1;6968244000149;06968244;REFRIGERACAO REFRILESTE LTDA ME;REFRIGERACAO REFRILESTE;4757100;COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOMÉSTICO, EXCETO INFORMÁTICA E COMUNICAÇÃO;S;92;Máquina de Lavar Roupa / Louça e Secadora;2619;Não entrega/demora na entrega do produto;F;entre 31 a 40 anos;78850000
2020;2020-10-15 14:40:32.000;2017-09-26 14:55:11.000;05;Centro-oeste;MS;J B RODRIGUES BARBOSA - ME;CENTRO DE ENSINO A DISTANCIA DE IPORA;1;99178000131;00099178;J B RODRIGUES BARBOSA;CENTRO DE ENSINO A DISTANCIA DE IPORA;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;S;236;Cursos Livres Outros;5574;Documentos: não fornecimento (escolares, recibo, nota, fiscal, vaucher , etc.);M;entre 31 a 40 anos;79550000
2020;2020-10-26 09:21:21.000;2018-02-16 11:51:44.000;05;Centro-oeste;MT;UNIC EDUCACIONAL LTDA;UNIC PRIMAVERA DO LESTE;1;14793478000120;14793478;UNIC EDUCACIONAL LTDA;;8532500;EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS-GRADUAÇÃO;S;233;Escola ( Pré, 1º, 2º Graus e Superior );5366;Cobrança indevida/abusiva;M;entre 21 a 30 anos;NULL
2020;2020-10-26 09:21:21.000;2018-02-22 12:53:12.000;05;Centro-oeste;MT;UNIC EDUCACIONAL LTDA;UNIC PRIMAVERA DO LESTE;1;14793478000120;14793478;UNIC EDUCACIONAL LTDA;;8532500;EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS-GRADUAÇÃO;S;233;Escola ( Pré, 1º, 2º Graus e Superior );5727;Contrato - Rescisão/alteração unilateral;M;entre 31 a 40 anos;78850000
2020;2020-12-17 07:42:55.000;2020-08-03 08:40:43.000;05;Centro-oeste;MS;BANCO DO BRASIL S.A;BANCO DO BRASIL S.A;1;99546;00000000;BANCO DO BRASIL SA;;6421200;BANCOS COMERCIAIS;S;53;Banco comercial;1010;Recusa em receber pagamento de nota promissória, carne, etc.;M;entre 61 a 70 anos;79700000
2020;2020-07-21 10:43:51.000;2020-05-18 09:24:20.000;05;Centro-oeste;GO;BANCO DO BRASIL S/A;BANCO DO BRASIL S/A;1;37605;00000000;BANCO DO BRASIL SA;ITUMBIARA GO EST UNIF;6421200;BANCOS COMERCIAIS;S;53;Banco comercial;6757;SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes);F;entre 31 a 40 anos;75513510
2020;2020-05-21 09:21:30.000;2016-01-05 09:27:07.000;05;Centro-oeste;GO;BANCO DO BRASIL S/A.;AGENCIA 1705-1;1;159204;00000000;BANCO DO BRASIL SA;CALDAS NOVAS;6421200;BANCOS COMERCIAIS;N;53;Banco comercial;6888;Fila em Banco;N;Nao Informada;75682000
2020;2020-05-21 10:26:29.000;2016-01-22 16:32:45.000;05;Centro-oeste;GO;BANCO DO BRASIL S/A.;AGENCIA 1705-1;1;159204;00000000;BANCO DO BRASIL SA;CALDAS NOVAS;6421200;BANCOS COMERCIAIS;N;53;Banco comercial;6888;Fila em Banco;N;Nao Informada;75682000
2020;2020-05-20 16:43:01.000;2016-06-13 15:57:05.000;05;Centro-oeste;GO;BANCO DO BRASIL S/A.;AGENCIA 1705-1;1;159204;00000000;BANCO DO BRASIL SA;CALDAS NOVAS;6421200;BANCOS COMERCIAIS;N;53;Banco comercial;6888;Fila em Banco;N;Nao Informada;75682000
2020;2020-12-29 08:32:50.000;2020-09-21 10:58:59.000;03;Sudeste;SP;COMPANHIA PIRATININGA DE FORÇA E LUZ;CPFL;1;4172213000151;04172213;COMPANHIA PIRATININGA DE FORCA E LUZ;CPFL - COMPANHIA PIRATININGA DE FORCA E LUZ;3514000;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;N;185;Energia Elétrica;3744;Cobrança indevida/abusiva;M;entre 51 a 60 anos;13214661
2020;2020-12-03 14:33:20.000;2020-02-28 08:26:45.000;03;Sudeste;SP;COMPANHIA PIRATININGA DE FORÇA E LUZ;CPFL;1;4172213000151;04172213;COMPANHIA PIRATININGA DE FORCA E LUZ;CPFL - COMPANHIA PIRATININGA DE FORCA E LUZ;3514000;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;N;185;Energia Elétrica;3766;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;M;mais de 70 anos;13212590
2020;2020-03-12 15:40:30.000;2019-11-13 15:41:23.000;03;Sudeste;SP;A.A.C. COMÉRCIO VAREJISTA E TREINAMENTOS EIRELI ME;BRASIL TREINA JUNDIAÍ ENSINO;1;25354918000160;25354918;NULL;NULL;NULL;NULL;N;236;Cursos Livres Outros;5730;Contrato - Rescisão/alteração unilateral;F;entre 41 a 50 anos;13213235
2020;2020-12-03 14:31:18.000;2019-12-06 08:18:57.000;03;Sudeste;SP;BRADESCO VIDA E PREVIDENCIA S/A;NULL;1;51990695000137;51990695;BRADESCO VIDA E PREVIDENCIA S.A.;;6542100;PREVIDÊNCIA COMPLEMENTAR ABERTA;N;53;Banco comercial;1089;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);F;entre 41 a 50 anos;13203200
2020;2020-12-03 14:33:55.000;2020-03-16 10:54:09.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3746;Cobrança indevida/abusiva;F;mais de 70 anos;13211251
2020;2020-12-03 14:33:55.000;2020-10-01 09:57:14.000;03;Sudeste;SP;TRANSURB TRANSPORTES URBANOS DE JUNDIAI LTDA.;NULL;1;58361775000172;58361775;TRANSURB TRANSPORTES URBANOS DE JUNDIAI LTDA;;8299702;EMISSÃO DE VALES-ALIMENTAÇÃO, VALES-TRANSPORTE E SIMILARES;N;156;Transporte  ( Passageiros, Cargas );3836;Contrato - Rescisão/alteração unilateral;F;entre 21 a 30 anos;13218823
2020;2020-11-26 14:08:34.000;2019-12-23 09:48:26.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3845;Contrato - Rescisão/alteração unilateral;M;entre 61 a 70 anos;15015200
2020;2020-11-26 13:47:04.000;2019-11-12 10:18:39.000;03;Sudeste;SP;SKY BRASIL SERVIÇOS LTDA;SKY;1;72820822000120;72820822;SKY BRASIL SERVICOS LTDA;SKY;6143400;OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE;S;259;TV Por Assinatura ( Cabo, Satélite, Etc. );5390;Cobrança indevida/abusiva;F;entre 41 a 50 anos;15105000
2020;2020-11-27 13:55:24.000;2020-01-09 15:38:24.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;N;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 21 a 30 anos;15085300
2020;2020-11-26 14:12:18.000;2019-12-17 10:29:04.000;03;Sudeste;SP;TIM CELULAR S/A;TIM;1;4206050000180;04206050;TIM CELULAR S.A.;;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3746;Cobrança indevida/abusiva;M;entre 61 a 70 anos;15044691
2020;2020-12-17 13:43:59.000;2020-11-19 12:34:19.000;03;Sudeste;SP;BANCO DO BRASIL S/A;NULL;1;191;00000000;BANCO DO BRASIL SA;DIRECAO GERAL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;1116;Cobrança indevida.;M;entre 31 a 40 anos;15050462
2020;2020-11-30 11:30:09.000;2020-02-12 09:52:03.000;03;Sudeste;SP;CARREFOUR COMÉRCIO E INDÚSTRIA LTDA (MATRIZ);CARREFOUR/BLUESKY/FIRSTLINE/HOMATE/KRAFT;1;45543915000181;45543915;CARREFOUR COMERCIO E INDUSTRIA LTDA;;4711301;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS;S;93;Fogão e Microondas;2557;Produto entregue diferente do pedido;M;entre 31 a 40 anos;15040220
2020;2020-11-26 11:05:20.000;2019-11-07 15:23:01.000;04;Sul;PR;VIVO - TELEFONICA BR S/A - AOP;VIVO - GVT-TODOS PRODUTOS - (CIP ELETRONICA);1;2558157000162;02558157;TELEFONICA BRASIL S.A.;;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;186;Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação );3745;Cobrança indevida/abusiva;F;Nao Informada;84071060
2020;2020-12-03 09:49:02.000;2019-08-13 16:40:21.000;05;Centro-oeste;GO;VIA VAREJO S.A;CASAS BAHIA / PONTOFRIO;1;33041260065290;33041260;VIA VAREJO S/A;;4753900;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO;S;76;Outros Contratos;6779;SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes);F;entre 51 a 60 anos;NULL
2020;2020-02-19 13:00:20.000;2019-10-22 16:39:47.000;05;Centro-oeste;GO;MARCOS PAULO BARBOSA MELO 70097532100;IMPERIO REAL MARKETING E PUBLICIDADE;1;31002319000180;31002319;NULL;NULL;NULL;NULL;N;132;Vestuário ( Calçado / Roupa );2659;Não entrega/demora na entrega do produto;F;entre 21 a 30 anos;75380550
2020;2020-03-11 14:33:52.000;2019-12-27 13:19:10.000;03;Sudeste;SP;MARCIA HELENA LAMMOGLIA DENNI - ME;VIDEO PLAY PRODUÇÕES E EVENTOS;1;3058166000157;03058166;MARCIA HELENA LAMMOGLIA DENNI - ME;VIDEO PLAY PRODUCOES E EVENTOS;4789008;COMÉRCIO VAREJISTA DE ARTIGOS FOTOGRÁFICOS E PARA FILMAGEM;N;105;Artigo de Foto Imagem ( Filme, Ampliador, Luneta, Flash, Máquina Fotográfica, Binóculos, Etc. );NULL;NULL;F;entre 21 a 30 anos;17067540
2020;2020-12-04 08:58:40.000;2020-06-30 18:55:36.000;05;Centro-oeste;GO;RI HAPPY BRINQUEDOS S/A;RIHAPPY.COM.BR (MATRIZ);1;58731662000111;58731662;RI HAPPY BRINQUEDOS S.A;HAPPY;4763601;COMÉRCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;S;112;Brinquedos;2639;Não entrega/demora na entrega do produto;M;entre 41 a 50 anos;74140140
2020;2020-07-30 09:38:14.000;2020-03-19 16:14:00.000;05;Centro-oeste;GO;NETFLIX ENTRETENIMENTO BRASIL LTDA;NULL;1;13590585000199;13590585;NETFLIX ENTRETENIMENTO BRASIL LTDA.;;6319400;PORTAIS, PROVEDORES DE CONTEÚDO E OUTROS SERVIÇOS DE INFORMAÇÃO NA INTERNET;S;259;TV Por Assinatura ( Cabo, Satélite, Etc. );5390;Cobrança indevida/abusiva;F;entre 51 a 60 anos;75500000
2020;2020-05-25 08:59:22.000;2016-08-16 11:25:35.000;05;Centro-oeste;MT;FORD MOTOR COMPANY BRASIL LTDA;FORD @@;1;3470727000120;03470727;FORD MOTOR COMPANY BRASIL LTDA;;2910701;FABRICAÇÃO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS;S;131;Carro Usado;2532;Produto com vício;F;entre 31 a 40 anos;78550000
2020;2020-09-28 09:54:05.000;2020-02-19 16:04:22.000;05;Centro-oeste;GO;P LOPES - MEGA COLCHOES (INOVAR MÓVEIS);MEGA COLCHOES;1;30857739000185;30857739;NULL;NULL;NULL;NULL;N;122;Móveis Para Quarto;2963;Demora na montagem/montagem incompleta/incorreta;F;entre 21 a 30 anos;NULL
2020;2020-08-12 08:54:45.000;2020-05-05 13:04:26.000;05;Centro-oeste;GO;IBAZAR.COM ATIVIDADES DE INTERNET LTDA;IBAZAR;1;3499243000104;03499243;IBAZAR.COM ATIVIDADES DE INTERNET LTDA.;;7490104;ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS;S;88;Acessório para Aparelho Eletrônico/Pilha/Elétrico (Agulha, fone de ouvido, bateria, etc.);3428;Cobrança de valor quando o produto e devolvido (cobrança indevida);F;entre 21 a 30 anos;75500000
2020;2020-12-18 15:22:24.000;2017-03-14 13:23:32.000;05;Centro-oeste;MT;OI S/A;TELEFONIA FIXA / BANDA LARGA FIXA;1;76535764000143;76535764;OI S.A.;OI;6110801;SERVIÇOS DE TELEFONIA FIXA COMUTADA - STFC;S;186;Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação );3635;Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato);F;Nao Informada;78735033
2020;2020-11-26 16:51:24.000;2018-08-17 09:31:43.000;05;Centro-oeste;GO;METROPOLITAN LIFE SEGUROS E PREVIDENCIA PRIVADA SA;METLIFE;1;2102498000129;02102498;METROPOLITAN LIFE SEGUROS E PREVIDENCIA PRIVADA SA;METROPOLITAN LIFE;6511101;SEGUROS DE VIDA;N;76;Outros Contratos;6831;SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro);F;entre 61 a 70 anos;75682144
2020;2020-04-22 11:11:36.000;2019-12-05 10:18:20.000;05;Centro-oeste;MS;LOJAS AVENIDA  S.A;AVENIDA;1;819201000115;00819201;LOJAS AVENIDA LTDA;AVENIDA;4781400;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;S;283;Estabelecimento comercial (supermercado, loja, padaria, locadora, frutaria, etc.);5406;Cobrança indevida/abusiva;M;entre 51 a 60 anos;NULL
2020;2020-11-26 13:48:47.000;2019-12-05 10:41:09.000;03;Sudeste;SP;VIA VAREJO S/A;PONTO FRIO / CASAS BAHIA / CASASBAHIA.COM/ EXTRA;1;33041260065290;33041260;VIA VAREJO S/A;;4753900;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO;S;92;Máquina de Lavar Roupa / Louça e Secadora;2308;Garantia (Abrangência, cobertura, etc.);M;entre 31 a 40 anos;15041726
2020;2020-11-26 14:23:17.000;2019-12-05 11:03:52.000;03;Sudeste;SP;ÓTICAS RIO PRETO;ÓTICAS RIO PRETO;1;NULL;NULL;NULL;NULL;NULL;NULL;N;90;Acessório Para Vestuário ( Bolsa, Cinto, Chapéu, guarda-chuva, Jóia, Bijuteria, Luva, Etc. );2491;Produto com vício;M;entre 51 a 60 anos;15050190
2020;2020-12-04 08:58:06.000;2020-04-22 11:03:12.000;05;Centro-oeste;GO;DECOLAR.COM LTDA;DECOLAR.COM (CIP ELETRONICA);1;3563689000150;03563689;DECOLAR. COM LTDA.;;7911200;AGÊNCIAS DE VIAGENS;S;244;Hospedagem ( Hotel, Pousada, Chalé, Albergue, Etc. );5736;Contrato - Rescisão/alteração unilateral;M;entre 31 a 40 anos;75690000
2020;2020-12-29 19:11:52.000;2019-05-23 12:03:04.000;05;Centro-oeste;GO;CERTIFICADORA DE CREDITOS IMOBILIARIOS E PARTICIPA;NULL;1;15761956000183;15761956;CERTIFICADORA DE CREDITOS IMOBILIARIOS E PARTICIPACOES LTDA.;;7020400;ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA;S;81;Loteamento;2188;Rescisão do contrato por inadimplência do consumidor;M;entre 31 a 40 anos;74917050
2020;2020-08-10 10:19:51.000;2020-04-13 15:44:45.000;05;Centro-oeste;GO;CLARO S/A;CLARO INTERNET CASA / CLARO MÓVEL / NET ITUMBIARA;1;40432544000147;40432544;CLARO S.A.;CLARO;6120501;TELEFONIA MÓVEL CELULAR;S;187;Telefonia Celular;3724;Desistência do serviço (artigo 49 - descumprimento);F;entre 41 a 50 anos;75515520
2020;2020-11-03 11:16:42.000;2020-03-04 14:17:42.000;05;Centro-oeste;GO;BLUE GROUP PARTICIPACOES E COMERCIO ELETRONICO LTD;NULL;1;20857131000105;20857131;NULL;NULL;NULL;NULL;S;122;Móveis Para Quarto;2649;Não entrega/demora na entrega do produto;M;entre 31 a 40 anos;74393555
2020;2020-05-27 11:17:54.000;2019-10-24 07:29:15.000;05;Centro-oeste;GO;COLEGIO FILOSOFO PROTAGORAS;NULL;1;17682199000188;17682199;COLEGIO FILOSOFO LTDA - EPP;COLEGIO FILOSOFO PROTAGORAS;8520100;ENSINO MÉDIO;S;236;Cursos Livres Outros;7074;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);F;entre 31 a 40 anos;75905800
2020;2020-07-06 11:03:12.000;2020-01-31 09:37:49.000;05;Centro-oeste;GO;CAIO JUNIO SOARES PESSOA;GEMA DE OURO;1;29154421000159;29154421;NULL;NULL;NULL;NULL;N;283;Estabelecimento comercial (supermercado, loja, padaria, locadora, frutaria, etc.);4959;Vicio de qualidade (mal executado, inadequado, impróprio);M;Nao Informada;74976190
2020;2020-04-28 12:16:22.000;2020-03-09 11:15:14.000;05;Centro-oeste;GO;SUPERMERCADO CEG LTDA;SUPERMERCADO CUNHA;1;11950173000197;11950173;SUPER DIAS LTDA;SUPER DIAS;4712100;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS;N;283;Estabelecimento comercial (supermercado, loja, padaria, locadora, frutaria, etc.);4959;Vicio de qualidade (mal executado, inadequado, impróprio);M;Nao Informada;74976190
